,video_name,is_name,is_comic,comic_name,tokens
81,"""Dans la terrible jungle"" : le handicap filmé sans pathos (avec beaucoup de joie) - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Dans"", ""la"", ""terrible"", ""jungle\"""", "":"", ""le"", ""handicap"", ""film\u00e9"", ""sans"", ""pathos"", ""(avec"", ""beaucoup"", ""de"", ""joie)"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
82,Le questionnaire Jupiproust de Rachid Ouramdane - Le questionnaire Jupiproust,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Rachid"", ""Ouramdane"", ""-"", ""Le"", ""questionnaire"", ""Jupiproust""]"
83,Législatives : défaite de Blanquer et Zemmour Abad en tête et vague de chaleur - Le Journal de 17h1,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""L\u00e9gislatives"", "":"", ""d\u00e9faite"", ""de"", ""Blanquer"", ""et"", ""Zemmour"", ""Abad"", ""en"", ""t\u00eate"", ""et"", ""vague"", ""de"", ""chaleur"", ""-"", ""Le"", ""Journal"", ""de"", ""17h1""]"
84,Des mites chez moi ce cauchemar La chronique de Laura Domenge,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1,"[""Laura Domenge""]","[""Des"", ""mites"", ""chez"", ""moi"", ""ce"", ""cauchemar"", ""La"", ""chronique"", ""de"", ""Laura"", ""Domenge""]"
85,Stéphane Rotenberg - Le héros du jour de Guillermo Guiz,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1,"[""Guillermo Guiz""]","[""St\u00e9phane"", ""Rotenberg"", ""-"", ""Le"", ""h\u00e9ros"", ""du"", ""jour"", ""de"", ""Guillermo"", ""Guiz""]"
86,"""La mer c'est notre nouvelle utopie"" selon Olivier Fribourg","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,[],"[""\""La"", ""mer"", ""c'"", ""est"", ""notre"", ""nouvelle"", ""utopie\"""", ""selon"", ""Olivier"", ""Fribourg""]"
87,"Brice Teinturier : ""Incontestablement un mauvais premier tour"" pour la coalition présidentielle","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Brice"", ""Teinturier"", "":"", ""\""Incontestablement"", ""un"", ""mauvais"", ""premier"", ""tour\"""", ""pour"", ""la"", ""coalition"", ""pr\u00e9sidentielle""]"
88,"Gabriel Attal : ""Pas une seule voix pour le Rn""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Gabriel"", ""Attal"", "":"", ""\""Pas"", ""une"", ""seule"", ""voix"", ""pour"", ""le"", ""Rn\""""]"
89,"Clémentine Autain : ""Le jeu est ouvert"" la Nupes ""a la possibilité de gouverner""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Cl\u00e9mentine"", ""Autain"", "":"", ""\""Le"", ""jeu"", ""est"", ""ouvert\"""", ""la"", ""Nupes"", ""\""a"", ""la"", ""possibilit\u00e9"", ""de"", ""gouverner\""""]"
90,Il est urgent de refaire de la politique - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Il"", ""est"", ""urgent"", ""de"", ""refaire"", ""de"", ""la"", ""politique"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
91,"""J'ai perdu mon corps"" sur France 4 : un très grand film d'animation - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""J'"", ""ai"", ""perdu"", ""mon"", ""corps\"""", ""sur"", ""France"", ""4"", "":"", ""un"", ""tr\u00e8s"", ""grand"", ""film"", ""d'"", ""animation"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
92,Zidane et le Psg images de vidéosurveillance du Stade de France supprimées - Le Journal de 17h17,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Zidane"", ""et"", ""le"", ""Psg"", ""images"", ""de"", ""vid\u00e9osurveillance"", ""du"", ""Stade"", ""de"", ""France"", ""supprim\u00e9es"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
93,Gastronogeek : la pop culture a-t-elle un goût L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Gastronogeek"", "":"", ""la"", ""pop"", ""culture"", ""a-t-elle"", ""un"", ""go\u00fbt"", ""L'"", ""Instant"", ""M""]"
94,Florent Marchet reprend Joe Dassin,"[1, 1, 0, 1, 1]",0,[],"[""Florent"", ""Marchet"", ""reprend"", ""Joe"", ""Dassin""]"
95,Se doucher à plusieurs : fake news mais bonne idée - La drôle d'humeur d'Alexis le Rossignol,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1,"[""Alexis le Rossignol""]","[""Se"", ""doucher"", ""\u00e0"", ""plusieurs\u00a0:"", ""fake"", ""news"", ""mais"", ""bonne"", ""id\u00e9e"", ""-"", ""La"", ""dr\u00f4le"", ""d'"", ""humeur"", ""d'"", ""Alexis"", ""le"", ""Rossignol""]"
96,L’Instrumentalisation complotiste de l’histoire des Khazars - Antidote,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""L\u2019Instrumentalisation"", ""complotiste"", ""de"", ""l\u2019histoire"", ""des"", ""Khazars"", ""-"", ""Antidote""]"
97,"Laurent Berger à propos des législatives : ""On n'a pas traité les vrais sujets c'est dommage""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Laurent"", ""Berger"", ""\u00e0"", ""propos"", ""des"", ""l\u00e9gislatives"", "":"", ""\""On"", ""n'"", ""a"", ""pas"", ""trait\u00e9"", ""les"", ""vrais"", ""sujets"", ""c'"", ""est"", ""dommage\""""]"
98,Lettre à Amélie - En toute subjectivité,"[0, 0, 1, 0, 0, 0, 0]",0,[],"[""Lettre"", ""\u00e0"", ""Am\u00e9lie"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
99,Sécurité domotique : Apple Google et Microsoft avancent enfin main dans la main,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",0,[],"[""S\u00e9curit\u00e9"", ""domotique"", "":"", ""Apple"", ""Google"", ""et"", ""Microsoft"", ""avancent"", ""enfin"", ""main"", ""dans"", ""la"", ""main""]"
100,Le questionnaire Jupiproust d'Irma - Le questionnaire Jupiproust,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""d'"", ""Irma"", ""-"", ""Le"", ""questionnaire"", ""Jupiproust""]"
101,Connerie du candidat Damien Rieu charisme de Pap Ndiaye et Didier Lallement - Le Journal de 17h17,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",0,[],"[""Connerie"", ""du"", ""candidat"", ""Damien"", ""Rieu"", ""charisme"", ""de"", ""Pap"", ""Ndiaye"", ""et"", ""Didier"", ""Lallement"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
102,Où sont Dom et Bruno,"[0, 0, 1, 0, 1]",0,[],"[""O\u00f9"", ""sont"", ""Dom"", ""et"", ""Bruno""]"
103,Marseille is the new Bruxelles - La drôle d'humeur de Camille Lavabre,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",1,"[""Camille Lavabre""]","[""Marseille"", ""is"", ""the"", ""new"", ""Bruxelles"", ""-"", ""La"", ""dr\u00f4le"", ""d'"", ""humeur"", ""de"", ""Camille"", ""Lavabre""]"
104,Les méduses violettes menacent-elles vraiment l'été grec,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""m\u00e9duses"", ""violettes"", ""menacent-elles"", ""vraiment"", ""l'"", ""\u00e9t\u00e9"", ""grec""]"
105,"""Ce n'est pas un moment inflationniste quelconque "" : avec les économistes E Heyer et J -M Daniel","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",0,[],"[""\""Ce"", ""n'"", ""est"", ""pas"", ""un"", ""moment"", ""inflationniste"", ""quelconque"", ""\"""", "":"", ""avec"", ""les"", ""\u00e9conomistes"", ""E"", ""Heyer"", ""et"", ""J"", ""-M"", ""Daniel""]"
106,"Inflation : ""Le président réélu a le devoir d'apporter des réponses"" estime Prisca Thevenot (LREM)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",0,[],"[""Inflation"", "":"", ""\""Le"", ""pr\u00e9sident"", ""r\u00e9\u00e9lu"", ""a"", ""le"", ""devoir"", ""d'"", ""apporter"", ""des"", ""r\u00e9ponses\"""", ""estime"", ""Prisca"", ""Thevenot"", ""(LREM)""]"
107,"Que racontent les commentaires des lecteurs du ""Monde"" L'Instant M","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Que"", ""racontent"", ""les"", ""commentaires"", ""des"", ""lecteurs"", ""du"", ""\""Monde\"""", ""L'"", ""Instant"", ""M""]"
108,"Benjamin Biolay à propos de son nouveau single 'Rends l'amour': ""pas une chanson d'amour lamba""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Benjamin"", ""Biolay"", ""\u00e0"", ""propos"", ""de"", ""son"", ""nouveau"", ""single"", ""'"", ""Rends"", ""l'"", ""amour'"", "":"", ""\""pas"", ""une"", ""chanson"", ""d'"", ""amour"", ""lamba\""""]"
109,Finances : la gueule de bois est pour bientôt - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Finances"", "":"", ""la"", ""gueule"", ""de"", ""bois"", ""est"", ""pour"", ""bient\u00f4t"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
110,La Master Classe de Cali - La Master-Classe de Par Jupiter,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,[],"[""La"", ""Master"", ""Classe"", ""de"", ""Cali"", ""-"", ""La"", ""Master-Classe"", ""de"", ""Par"", ""Jupiter""]"
111,Rapport de l'Onu sur Israël 30 plaintes contre Korian Avc devant la télé - Le Journal de 17h17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Rapport"", ""de"", ""l'"", ""Onu"", ""sur"", ""Isra\u00ebl"", ""30"", ""plaintes"", ""contre"", ""Korian"", ""Avc"", ""devant"", ""la"", ""t\u00e9l\u00e9"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
112,Le retournement du stigmate - La Chronique linguiste de Laélia Veron,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,[],"[""Le"", ""retournement"", ""du"", ""stigmate"", ""-"", ""La"", ""Chronique"", ""linguiste"", ""de"", ""La\u00e9lia"", ""Veron""]"
113,"Fabien Toulmé : ""Comment dessiner ""En lutte"" ""","[1, 1, 0, 0, 0, 0, 0, 0]",0,[],"[""Fabien"", ""Toulm\u00e9"", "":"", ""\""Comment"", ""dessiner"", ""\""En"", ""lutte\"""", ""\""""]"
114,J'assume - Le billet d'Alexandre Kominek,"[0, 0, 0, 0, 0, 0, 1, 1]",1,"[""Alexandre Kominek""]","[""J'"", ""assume"", ""-"", ""Le"", ""billet"", ""d'"", ""Alexandre"", ""Kominek""]"
115,"""La Croix"" : y a-t-il un vote catholique L'Instant M","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""La"", ""Croix\"""", "":"", ""y"", ""a-t-il"", ""un"", ""vote"", ""catholique"", ""L'"", ""Instant"", ""M""]"
116,"""N'ajoutons pas une crise institutionnelle qui rendrait le pays ingouvernable"" lance Olivier Véran","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,[],"[""\""N'"", ""ajoutons"", ""pas"", ""une"", ""crise"", ""institutionnelle"", ""qui"", ""rendrait"", ""le"", ""pays"", ""ingouvernable\"""", ""lance"", ""Olivier"", ""V\u00e9ran""]"
117,Législatives 2022 : Quel sens a la défaite électorale de Manuel Valls En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0,[],"[""L\u00e9gislatives"", ""2022"", "":"", ""Quel"", ""sens"", ""a"", ""la"", ""d\u00e9faite"", ""\u00e9lectorale"", ""de"", ""Manuel"", ""Valls"", ""En"", ""toute"", ""subjectivit\u00e9""]"
118,Nouvelle espèce menaçante découverte par le Gepan : les Nupes - Le Sketch Par Jupiter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Nouvelle"", ""esp\u00e8ce"", ""mena\u00e7ante"", ""d\u00e9couverte"", ""par"", ""le"", ""Gepan"", "":"", ""les"", ""Nupes"", ""-"", ""Le"", ""Sketch"", ""Par"", ""Jupiter""]"
119,"""Sauver la tête de Boris Johnson… les députés conservateurs ont réussi là où son coiffeur a toujours","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Sauver"", ""la"", ""t\u00eate"", ""de"", ""Boris"", ""Johnson\u2026"", ""les"", ""d\u00e9put\u00e9s"", ""conservateurs"", ""ont"", ""r\u00e9ussi"", ""l\u00e0"", ""o\u00f9"", ""son"", ""coiffeur"", ""a"", ""toujours""]"
120,"Måneskin en session live dans Popopop avec ""Supermodel"" et ""I wanna be your slave""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""M\u00e5neskin"", ""en"", ""session"", ""live"", ""dans"", ""Popopop"", ""avec"", ""\""Supermodel\"""", ""et"", ""\""I"", ""wanna"", ""be"", ""your"", ""slave\""""]"
121,Roland Garros : la campagne de résistance civile d'Alizé,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,[],"[""Roland"", ""Garros"", "":"", ""la"", ""campagne"", ""de"", ""r\u00e9sistance"", ""civile"", ""d'"", ""Aliz\u00e9""]"
122,"Christophe Castaner : ""ll y a une atonie générale sur la campagne qui n'est pas une surprise""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Christophe"", ""Castaner"", "":"", ""\""ll"", ""y"", ""a"", ""une"", ""atonie"", ""g\u00e9n\u00e9rale"", ""sur"", ""la"", ""campagne"", ""qui"", ""n'"", ""est"", ""pas"", ""une"", ""surprise\""""]"
123,"Nicolas Dufourcq : en France ""Il y a eu un contrat social contre l'industrie""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Nicolas"", ""Dufourcq"", "":"", ""en"", ""France"", ""\""Il"", ""y"", ""a"", ""eu"", ""un"", ""contrat"", ""social"", ""contre"", ""l'"", ""industrie\""""]"
124,Christiane Lambert de la Fnsea après l'épisode de grêle qui a touché la France,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Christiane"", ""Lambert"", ""de"", ""la"", ""Fnsea"", ""apr\u00e8s"", ""l'"", ""\u00e9pisode"", ""de"", ""gr\u00eale"", ""qui"", ""a"", ""touch\u00e9"", ""la"", ""France""]"
125,Charles Villa : un reporter sous le regard de ses fixeurs - L'Instant M,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Charles"", ""Villa"", "":"", ""un"", ""reporter"", ""sous"", ""le"", ""regard"", ""de"", ""ses"", ""fixeurs"", ""-"", ""L'"", ""Instant"", ""M""]"
126,Ce que l’abus de lacrymo dit de la santé de notre démocratie - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Ce"", ""que"", ""l\u2019abus"", ""de"", ""lacrymo"", ""dit"", ""de"", ""la"", ""sant\u00e9"", ""de"", ""notre"", ""d\u00e9mocratie"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
127,"""Clèves"" sur Arte : un récit d'apprentissage qui bouscule - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Cl\u00e8ves\"""", ""sur"", ""Arte"", "":"", ""un"", ""r\u00e9cit"", ""d'"", ""apprentissage"", ""qui"", ""bouscule"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
128,"Livre Inter : ""Je voulais que ce soit une expérience de lecture pour les lecteurs"" (Antoine Wauters)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,[],"[""Livre"", ""Inter"", "":"", ""\""Je"", ""voulais"", ""que"", ""ce"", ""soit"", ""une"", ""exp\u00e9rience"", ""de"", ""lecture"", ""pour"", ""les"", ""lecteurs\"""", ""(Antoine"", ""Wauters)""]"
129,Lgbtqatar - Le Billet de Sophia Aram,"[0, 0, 0, 0, 0, 1, 1]",0,[],"[""Lgbtqatar"", ""-"", ""Le"", ""Billet"", ""de"", ""Sophia"", ""Aram""]"
130,"Livre Inter : Antoine Wauters voulait ""écrire l'histoire de la Syrie avec une parole simple ""","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,[],"[""Livre"", ""Inter"", "":"", ""Antoine"", ""Wauters"", ""voulait"", ""\""\u00e9crire"", ""l'"", ""histoire"", ""de"", ""la"", ""Syrie"", ""avec"", ""une"", ""parole"", ""simple"", ""\""""]"
131,"Emmanuelle Wargon : ""Ce sera des duels assez forts avec essentiellement des candidats Nupes""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Emmanuelle"", ""Wargon"", "":"", ""\""Ce"", ""sera"", ""des"", ""duels"", ""assez"", ""forts"", ""avec"", ""essentiellement"", ""des"", ""candidats"", ""Nupes\""""]"
132,Crop-Top et tenue islamique - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Crop-Top"", ""et"", ""tenue"", ""islamique"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
133,"""Disco Maghreb"" la lettre d'amour de Dj Snake à l'Algérie - Capture d'écrans","[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",0,[],"[""\""Disco"", ""Maghreb\"""", ""la"", ""lettre"", ""d'"", ""amour"", ""de"", ""Dj"", ""Snake"", ""\u00e0"", ""l'"", ""Alg\u00e9rie"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
134,Cumul fête juive et Pentecôte match France-Danemark et fausses brèves - Le Journal de 17h17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Cumul"", ""f\u00eate"", ""juive"", ""et"", ""Pentec\u00f4te"", ""match"", ""France-Danemark"", ""et"", ""fausses"", ""br\u00e8ves"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
135,Charlotte Abramow à travers ses œuvres - #CulturePrime,"[1, 1, 0, 0, 0, 0, 0, 0]",0,[],"[""Charlotte"", ""Abramow"", ""\u00e0"", ""travers"", ""ses"", ""\u0153uvres"", ""-"", ""#CulturePrime""]"
136,Didier Migaud président de la Haute autorité pour la transparence de la vie publique,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Didier"", ""Migaud"", ""pr\u00e9sident"", ""de"", ""la"", ""Haute"", ""autorit\u00e9"", ""pour"", ""la"", ""transparence"", ""de"", ""la"", ""vie"", ""publique""]"
137,Quand l’opérateur satellitaire français Eutelsat relaye la propagande russe - Antidote,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,[],"[""Quand"", ""l\u2019op\u00e9rateur"", ""satellitaire"", ""fran\u00e7ais"", ""Eutelsat"", ""relaye"", ""la"", ""propagande"", ""russe"", ""-"", ""Antidote""]"
138,Didier Roustan au pays du beau jeu - L'Instant M,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Didier"", ""Roustan"", ""au"", ""pays"", ""du"", ""beau"", ""jeu"", ""-"", ""L'"", ""Instant"", ""M""]"
139,Le Débat Eco : est-on riche quand on gagne plus de 3 700 euros par mois,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""D\u00e9bat"", ""Eco"", "":"", ""est-on"", ""riche"", ""quand"", ""on"", ""gagne"", ""plus"", ""de"", ""3"", ""700"", ""euros"", ""par"", ""mois""]"
140,"Sophie Vénétitay : ""On ne sait pas si on va pouvoir recruter suffisamment d’enseignants""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Sophie"", ""V\u00e9n\u00e9titay"", "":"", ""\""On"", ""ne"", ""sait"", ""pas"", ""si"", ""on"", ""va"", ""pouvoir"", ""recruter"", ""suffisamment"", ""d\u2019enseignants\""""]"
141,Amber Heard victime de backlash - En toute subjectivité,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Amber"", ""Heard"", ""victime"", ""de"", ""backlash"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
142,Vers un métavers à la française pour les concerts et les événements sportifs,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Vers"", ""un"", ""m\u00e9tavers"", ""\u00e0"", ""la"", ""fran\u00e7aise"", ""pour"", ""les"", ""concerts"", ""et"", ""les"", ""\u00e9v\u00e9nements"", ""sportifs""]"
143,Le questionnaire Jupiproust de Shirley Souagnon - Le questionnaire Jupiproust,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Shirley"", ""Souagnon"", ""-"", ""Le"", ""questionnaire"", ""Jupiproust""]"
144,Jubilé de la reine Michel Sardou et grève de diplomates - Le Journal de 17h17,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Jubil\u00e9"", ""de"", ""la"", ""reine"", ""Michel"", ""Sardou"", ""et"", ""gr\u00e8ve"", ""de"", ""diplomates"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
145,La plus grande plante du monde découverte en Australie,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""La"", ""plus"", ""grande"", ""plante"", ""du"", ""monde"", ""d\u00e9couverte"", ""en"", ""Australie""]"
146,Riad Sattouf Esther l'histoire de leurs 16 ans,"[1, 1, 1, 0, 0, 0, 0, 0, 0]",0,[],"[""Riad"", ""Sattouf"", ""Esther"", ""l'"", ""histoire"", ""de"", ""leurs"", ""16"", ""ans""]"
147,Point sur l'accueil des réfugiés Ukrainiens avec Joseph Zimet,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,[],"[""Point"", ""sur"", ""l'"", ""accueil"", ""des"", ""r\u00e9fugi\u00e9s"", ""Ukrainiens"", ""avec"", ""Joseph"", ""Zimet""]"
148,Tristan Waleckx : Complément d'enquête et les puissants - L'Instant M,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Tristan"", ""Waleckx"", "":"", ""Compl\u00e9ment"", ""d'"", ""enqu\u00eate"", ""et"", ""les"", ""puissants"", ""-"", ""L'"", ""Instant"", ""M""]"
149,"""On rappelle les règles de base : ne jamais se fâcher avec Rachida Dati "" - Le Journal de 17h17","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,[],"[""\""On"", ""rappelle"", ""les"", ""r\u00e8gles"", ""de"", ""base"", "":"", ""ne"", ""jamais"", ""se"", ""f\u00e2cher"", ""avec"", ""Rachida"", ""Dati"", ""\"""", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
150,"Jubilé d'Elizabeth Ii : ""Ce sont des cérémonies qui ont des propriétés curatives sur le moral""","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Jubil\u00e9"", ""d'"", ""Elizabeth"", ""Ii"", "":"", ""\""Ce"", ""sont"", ""des"", ""c\u00e9r\u00e9monies"", ""qui"", ""ont"", ""des"", ""propri\u00e9t\u00e9s"", ""curatives"", ""sur"", ""le"", ""moral\""""]"
151,"Damien et Sybille Véron : "" L'enquête ne sera peut-être jamais fermée au Japon ""","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Damien"", ""et"", ""Sybille"", ""V\u00e9ron"", "":"", ""\"""", ""L'"", ""enqu\u00eate"", ""ne"", ""sera"", ""peut-\u00eatre"", ""jamais"", ""ferm\u00e9e"", ""au"", ""Japon"", ""\""""]"
152,La Master Classe de Frédérick Sigrist - La Master-Classe de Par Jupiter,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,[],"[""La"", ""Master"", ""Classe"", ""de"", ""Fr\u00e9d\u00e9rick"", ""Sigrist"", ""-"", ""La"", ""Master-Classe"", ""de"", ""Par"", ""Jupiter""]"
153,Quand Salvini fricote avec les Russes - En toute subjectivité,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Quand"", ""Salvini"", ""fricote"", ""avec"", ""les"", ""Russes"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
154,"""J'te résume Fidelio"" : l'opéra de Beethoven prend un coup de jeune sur Youtube - Capture d'écrans","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""J'"", ""te"", ""r\u00e9sume"", ""Fidelio\"""", "":"", ""l'"", ""op\u00e9ra"", ""de"", ""Beethoven"", ""prend"", ""un"", ""coup"", ""de"", ""jeune"", ""sur"", ""Youtube"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
155,Violer Oklm - La chanson de Giedré,"[0, 0, 0, 0, 0, 0, 1]",1,"[""Giedré""]","[""Violer"", ""Oklm"", ""-"", ""La"", ""chanson"", ""de"", ""Giedr\u00e9""]"
156,L'homme pourrait-il hiberner pour aller dans l'espace,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""L'"", ""homme"", ""pourrait-il"", ""hiberner"", ""pour"", ""aller"", ""dans"", ""l'"", ""espace""]"
157,@ZeratoR sur les jeux vidéo la violence et l’enfermement social,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""@ZeratoR"", ""sur"", ""les"", ""jeux"", ""vid\u00e9o"", ""la"", ""violence"", ""et"", ""l\u2019enfermement"", ""social""]"
158,Marc Roche : les Windsor et les médias - L'Instant M,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Marc"", ""Roche"", "":"", ""les"", ""Windsor"", ""et"", ""les"", ""m\u00e9dias"", ""-"", ""L'"", ""Instant"", ""M""]"
